Start date;End date;Photovoltaics and wind [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions
Jul 13, 2024 3:00 PM;Jul 13, 2024 4:00 PM;45,577.25;2,672.25;12,832.50;30,072.50
Jul 13, 2024 4:00 PM;Jul 13, 2024 5:00 PM;41,467.25;2,701.00;12,870.50;25,895.75
Jul 13, 2024 5:00 PM;Jul 13, 2024 6:00 PM;35,077.75;2,878.00;12,321.75;19,878.00
Jul 13, 2024 6:00 PM;Jul 13, 2024 7:00 PM;27,161.50;3,755.50;10,675.50;12,730.50
Jul 13, 2024 7:00 PM;Jul 13, 2024 8:00 PM;18,601.75;3,686.00;8,784.75;6,131.00
Jul 13, 2024 8:00 PM;Jul 13, 2024 9:00 PM;12,433.00;3,676.75;7,008.75;1,747.50
Jul 13, 2024 9:00 PM;Jul 13, 2024 10:00 PM;9,529.50;3,703.25;5,736.75;89.50
Jul 13, 2024 10:00 PM;Jul 13, 2024 11:00 PM;9,183.50;3,817.00;5,366.50;0.00
Jul 13, 2024 11:00 PM;Jul 14, 2024 12:00 AM;9,412.50;4,036.75;5,375.75;0.00
Jul 14, 2024 12:00 AM;Jul 14, 2024 1:00 AM;9,061.25;4,016.00;5,045.25;0.00
Jul 14, 2024 1:00 AM;Jul 14, 2024 2:00 AM;9,530.50;4,209.50;5,321.00;0.00
Jul 14, 2024 2:00 AM;Jul 14, 2024 3:00 AM;10,134.50;4,449.25;5,685.25;0.00
Jul 14, 2024 3:00 AM;Jul 14, 2024 4:00 AM;10,174.50;4,519.75;5,654.75;0.00
Jul 14, 2024 4:00 AM;Jul 14, 2024 5:00 AM;10,210.75;4,765.25;5,445.50;0.00
Jul 14, 2024 5:00 AM;Jul 14, 2024 6:00 AM;10,664.75;4,748.50;5,688.75;227.50
Jul 14, 2024 6:00 AM;Jul 14, 2024 7:00 AM;13,417.50;4,695.75;5,876.25;2,845.50
Jul 14, 2024 7:00 AM;Jul 14, 2024 8:00 AM;19,927.50;5,000.75;5,289.00;9,637.75
Jul 14, 2024 8:00 AM;Jul 14, 2024 9:00 AM;29,569.00;5,198.50;5,000.75;19,369.75
Jul 14, 2024 9:00 AM;Jul 14, 2024 10:00 AM;38,574.25;4,173.75;5,444.50;28,956.00
Jul 14, 2024 10:00 AM;Jul 14, 2024 11:00 AM;46,558.50;4,268.75;6,144.75;36,145.00
Jul 14, 2024 11:00 AM;Jul 14, 2024 12:00 PM;49,555.00;3,395.00;6,141.00;40,019.00
Jul 14, 2024 12:00 PM;Jul 14, 2024 1:00 PM;51,038.25;3,316.50;5,838.00;41,883.75
Jul 14, 2024 1:00 PM;Jul 14, 2024 2:00 PM;50,822.25;3,206.00;6,098.75;41,517.50
Jul 14, 2024 2:00 PM;Jul 14, 2024 3:00 PM;48,347.00;2,919.25;6,352.00;39,075.75
Jul 14, 2024 3:00 PM;Jul 14, 2024 4:00 PM;43,064.00;2,866.00;6,469.00;33,729.00
Jul 14, 2024 4:00 PM;Jul 14, 2024 5:00 PM;37,017.25;3,104.50;7,435.50;26,477.25
Jul 14, 2024 5:00 PM;Jul 14, 2024 6:00 PM;29,653.50;3,203.75;7,929.75;18,520.00
Jul 14, 2024 6:00 PM;Jul 14, 2024 7:00 PM;22,438.50;4,225.75;6,919.75;11,293.00
Jul 14, 2024 7:00 PM;Jul 14, 2024 8:00 PM;15,417.75;4,431.00;5,477.75;5,509.00
Jul 14, 2024 8:00 PM;Jul 14, 2024 9:00 PM;10,436.50;4,595.50;4,336.25;1,504.75
Jul 14, 2024 9:00 PM;Jul 14, 2024 10:00 PM;8,705.50;4,710.00;3,905.75;89.75
Jul 14, 2024 10:00 PM;Jul 14, 2024 11:00 PM;9,083.25;4,777.75;4,305.50;0.00
Jul 14, 2024 11:00 PM;Jul 15, 2024 12:00 AM;9,855.50;4,831.00;5,024.50;0.00
Jul 15, 2024 12:00 AM;Jul 15, 2024 1:00 AM;10,811.50;5,515.75;5,295.75;0.00
Jul 15, 2024 1:00 AM;Jul 15, 2024 2:00 AM;10,869.75;5,352.75;5,517.00;0.00
Jul 15, 2024 2:00 AM;Jul 15, 2024 3:00 AM;11,150.00;5,197.25;5,952.75;0.00
Jul 15, 2024 3:00 AM;Jul 15, 2024 4:00 AM;10,886.00;5,003.50;5,882.50;0.00
Jul 15, 2024 4:00 AM;Jul 15, 2024 5:00 AM;10,337.50;4,602.50;5,735.00;0.00
Jul 15, 2024 5:00 AM;Jul 15, 2024 6:00 AM;10,103.50;4,081.50;5,809.25;212.75
Jul 15, 2024 6:00 AM;Jul 15, 2024 7:00 AM;12,168.75;3,678.50;5,615.25;2,875.00
Jul 15, 2024 7:00 AM;Jul 15, 2024 8:00 AM;18,570.75;3,471.25;4,990.00;10,109.50
Jul 15, 2024 8:00 AM;Jul 15, 2024 9:00 AM;27,567.75;3,121.75;4,019.75;20,426.25
Jul 15, 2024 9:00 AM;Jul 15, 2024 10:00 AM;36,729.00;2,674.75;3,368.50;30,685.75
Jul 15, 2024 10:00 AM;Jul 15, 2024 11:00 AM;44,440.00;2,228.00;3,424.50;38,787.50
Jul 15, 2024 11:00 AM;Jul 15, 2024 12:00 PM;49,189.75;1,770.25;3,546.50;43,873.00
Jul 15, 2024 12:00 PM;Jul 15, 2024 1:00 PM;51,328.25;1,365.75;3,525.50;46,437.00
Jul 15, 2024 1:00 PM;Jul 15, 2024 2:00 PM;50,891.00;1,005.25;3,271.50;46,614.25
Jul 15, 2024 2:00 PM;Jul 15, 2024 3:00 PM;47,846.25;667.75;2,719.50;44,459.00
Jul 15, 2024 3:00 PM;Jul 15, 2024 4:00 PM;42,588.50;414.50;2,167.00;40,007.00
Jul 15, 2024 4:00 PM;Jul 15, 2024 5:00 PM;35,176.25;266.50;1,650.75;33,259.00
Jul 15, 2024 5:00 PM;Jul 15, 2024 6:00 PM;25,638.25;182.25;1,424.00;24,032.00
Jul 15, 2024 6:00 PM;Jul 15, 2024 7:00 PM;15,859.00;143.25;1,542.75;14,173.00
Jul 15, 2024 7:00 PM;Jul 15, 2024 8:00 PM;8,711.00;203.75;2,304.25;6,203.00
Jul 15, 2024 8:00 PM;Jul 15, 2024 9:00 PM;5,703.00;344.75;3,731.75;1,626.50
Jul 15, 2024 9:00 PM;Jul 15, 2024 10:00 PM;6,527.75;544.75;5,918.00;65.00
Jul 15, 2024 10:00 PM;Jul 15, 2024 11:00 PM;9,606.25;817.75;8,788.50;0.00
Jul 15, 2024 11:00 PM;Jul 16, 2024 12:00 AM;12,716.50;1,217.75;11,498.75;0.00
Jul 16, 2024 12:00 AM;Jul 16, 2024 1:00 AM;17,088.00;1,432.75;15,655.25;0.00
Jul 16, 2024 1:00 AM;Jul 16, 2024 2:00 AM;18,197.00;1,914.25;16,282.75;0.00
Jul 16, 2024 2:00 AM;Jul 16, 2024 3:00 AM;18,185.00;2,282.25;15,902.75;0.00
Jul 16, 2024 3:00 AM;Jul 16, 2024 4:00 AM;17,874.75;2,679.50;15,195.25;0.00
Jul 16, 2024 4:00 AM;Jul 16, 2024 5:00 AM;17,280.75;3,325.75;13,955.00;0.00
Jul 16, 2024 5:00 AM;Jul 16, 2024 6:00 AM;17,698.50;4,022.25;13,552.25;124.00
Jul 16, 2024 6:00 AM;Jul 16, 2024 7:00 AM;19,236.25;4,150.75;13,449.50;1,636.00
Jul 16, 2024 7:00 AM;Jul 16, 2024 8:00 AM;21,991.25;4,013.25;12,594.00;5,384.00
Jul 16, 2024 8:00 AM;Jul 16, 2024 9:00 AM;26,932.50;3,731.25;12,137.25;11,064.00
Jul 16, 2024 9:00 AM;Jul 16, 2024 10:00 AM;33,990.50;3,802.50;12,336.00;17,852.00
Jul 16, 2024 10:00 AM;Jul 16, 2024 11:00 AM;41,617.00;4,217.00;13,051.00;24,349.00
Jul 16, 2024 11:00 AM;Jul 16, 2024 12:00 PM;47,532.00;4,021.00;13,902.00;29,609.00
Jul 16, 2024 12:00 PM;Jul 16, 2024 1:00 PM;51,965.00;3,914.00;14,857.50;33,193.50
Jul 16, 2024 1:00 PM;Jul 16, 2024 2:00 PM;54,280.50;3,712.50;15,698.75;34,869.25
Jul 16, 2024 2:00 PM;Jul 16, 2024 3:00 PM;55,077.75;3,407.00;16,543.25;35,127.50
Jul 16, 2024 3:00 PM;Jul 16, 2024 4:00 PM;52,215.00;3,102.25;16,604.00;32,508.75
Jul 16, 2024 4:00 PM;Jul 16, 2024 5:00 PM;46,708.00;2,846.00;16,198.50;27,663.50
Jul 16, 2024 5:00 PM;Jul 16, 2024 6:00 PM;38,746.75;2,583.75;15,242.25;20,920.75
Jul 16, 2024 6:00 PM;Jul 16, 2024 7:00 PM;29,407.25;2,335.00;13,807.50;13,264.75
Jul 16, 2024 7:00 PM;Jul 16, 2024 8:00 PM;20,579.00;2,243.50;12,091.75;6,243.75
Jul 16, 2024 8:00 PM;Jul 16, 2024 9:00 PM;14,609.75;2,238.50;10,671.50;1,699.75
Jul 16, 2024 9:00 PM;Jul 16, 2024 10:00 PM;12,631.25;2,305.25;10,247.75;78.25
Jul 16, 2024 10:00 PM;Jul 16, 2024 11:00 PM;13,185.25;2,444.00;10,741.25;0.00
Jul 16, 2024 11:00 PM;Jul 17, 2024 12:00 AM;14,342.00;2,551.75;11,790.25;0.00
Jul 17, 2024 12:00 AM;Jul 17, 2024 1:00 AM;14,492.00;1,400.25;13,091.75;0.00
Jul 17, 2024 1:00 AM;Jul 17, 2024 2:00 AM;14,563.25;1,156.75;13,406.50;0.00
Jul 17, 2024 2:00 AM;Jul 17, 2024 3:00 AM;15,042.50;1,264.75;13,777.75;0.00
Jul 17, 2024 3:00 AM;Jul 17, 2024 4:00 AM;16,078.25;1,857.75;14,220.50;0.00
Jul 17, 2024 4:00 AM;Jul 17, 2024 5:00 AM;17,304.50;2,970.50;14,334.00;0.00
Jul 17, 2024 5:00 AM;Jul 17, 2024 6:00 AM;18,381.75;4,121.75;14,104.00;156.00
Jul 17, 2024 6:00 AM;Jul 17, 2024 7:00 AM;20,022.50;4,789.50;13,116.25;2,116.75
Jul 17, 2024 7:00 AM;Jul 17, 2024 8:00 AM;23,930.25;5,152.75;11,897.50;6,880.00
Jul 17, 2024 8:00 AM;Jul 17, 2024 9:00 AM;30,238.75;4,945.00;11,601.75;13,692.00
Jul 17, 2024 9:00 AM;Jul 17, 2024 10:00 AM;37,617.75;4,559.75;12,589.00;20,469.00
Jul 17, 2024 10:00 AM;Jul 17, 2024 11:00 AM;43,247.25;4,346.25;13,185.50;25,715.50
Jul 17, 2024 11:00 AM;Jul 17, 2024 12:00 PM;46,627.00;3,849.25;13,486.75;29,291.00
Jul 17, 2024 12:00 PM;Jul 17, 2024 1:00 PM;48,493.50;3,405.75;13,638.75;31,449.00
Jul 17, 2024 1:00 PM;Jul 17, 2024 2:00 PM;49,083.50;3,230.00;13,693.50;32,160.00
Jul 17, 2024 2:00 PM;Jul 17, 2024 3:00 PM;47,940.25;2,891.00;12,940.75;32,108.50
Jul 17, 2024 3:00 PM;Jul 17, 2024 4:00 PM;45,316.25;2,850.00;12,396.75;30,069.50
Jul 17, 2024 4:00 PM;Jul 17, 2024 5:00 PM;40,502.50;2,737.00;11,526.75;26,238.75
Jul 17, 2024 5:00 PM;Jul 17, 2024 6:00 PM;33,763.25;2,566.75;10,375.25;20,821.25
Jul 17, 2024 6:00 PM;Jul 17, 2024 7:00 PM;24,775.75;2,396.00;8,884.25;13,495.50
Jul 17, 2024 7:00 PM;Jul 17, 2024 8:00 PM;15,741.25;2,164.75;7,179.75;6,396.75
Jul 17, 2024 8:00 PM;Jul 17, 2024 9:00 PM;9,272.75;1,902.25;5,640.50;1,730.00
Jul 17, 2024 9:00 PM;Jul 17, 2024 10:00 PM;6,105.00;1,641.00;4,387.75;76.25
Jul 17, 2024 10:00 PM;Jul 17, 2024 11:00 PM;5,268.00;1,470.50;3,797.50;0.00
Jul 17, 2024 11:00 PM;Jul 18, 2024 12:00 AM;4,812.50;1,374.75;3,437.75;0.00
Jul 18, 2024 12:00 AM;Jul 18, 2024 1:00 AM;4,322.50;1,288.25;3,034.25;0.00
Jul 18, 2024 1:00 AM;Jul 18, 2024 2:00 AM;4,054.25;1,143.75;2,910.50;0.00
Jul 18, 2024 2:00 AM;Jul 18, 2024 3:00 AM;3,876.25;1,005.00;2,871.25;0.00
Jul 18, 2024 3:00 AM;Jul 18, 2024 4:00 AM;3,809.00;901.00;2,908.00;0.00
Jul 18, 2024 4:00 AM;Jul 18, 2024 5:00 AM;3,809.00;1,064.75;2,744.25;0.00
Jul 18, 2024 5:00 AM;Jul 18, 2024 6:00 AM;3,975.25;1,200.75;2,617.75;156.75
Jul 18, 2024 6:00 AM;Jul 18, 2024 7:00 AM;6,042.75;939.25;2,465.50;2,638.00
Jul 18, 2024 7:00 AM;Jul 18, 2024 8:00 AM;12,254.75;817.75;1,979.25;9,457.75
Jul 18, 2024 8:00 AM;Jul 18, 2024 9:00 AM;21,329.50;881.50;1,515.00;18,933.00
Jul 18, 2024 9:00 AM;Jul 18, 2024 10:00 AM;30,262.00;887.25;1,075.50;28,299.25
Jul 18, 2024 10:00 AM;Jul 18, 2024 11:00 AM;37,037.75;882.00;905.00;35,250.75
Jul 18, 2024 11:00 AM;Jul 18, 2024 12:00 PM;40,798.00;888.00;870.50;39,039.50
Jul 18, 2024 12:00 PM;Jul 18, 2024 1:00 PM;42,477.50;849.50;861.00;40,767.00
Jul 18, 2024 1:00 PM;Jul 18, 2024 2:00 PM;42,113.50;736.50;848.50;40,528.50
Jul 18, 2024 2:00 PM;Jul 18, 2024 3:00 PM;40,508.25;666.25;840.25;39,001.75
Jul 18, 2024 3:00 PM;Jul 18, 2024 4:00 PM;36,804.50;681.75;764.25;35,358.50
Jul 18, 2024 4:00 PM;Jul 18, 2024 5:00 PM;31,061.00;682.25;654.00;29,724.75
Jul 18, 2024 5:00 PM;Jul 18, 2024 6:00 PM;23,533.25;640.25;578.25;22,314.75
Jul 18, 2024 6:00 PM;Jul 18, 2024 7:00 PM;14,909.75;554.00;585.50;13,770.25
Jul 18, 2024 7:00 PM;Jul 18, 2024 8:00 PM;7,567.00;445.25;806.75;6,315.00
Jul 18, 2024 8:00 PM;Jul 18, 2024 9:00 PM;3,479.25;351.25;1,395.00;1,733.00
Jul 18, 2024 9:00 PM;Jul 18, 2024 10:00 PM;2,339.75;261.00;2,005.00;73.75
Jul 18, 2024 10:00 PM;Jul 18, 2024 11:00 PM;2,854.50;201.25;2,653.25;0.00
Jul 18, 2024 11:00 PM;Jul 19, 2024 12:00 AM;3,239.50;181.00;3,058.50;0.00
Jul 19, 2024 12:00 AM;Jul 19, 2024 1:00 AM;3,295.25;64.00;3,231.25;0.00
Jul 19, 2024 1:00 AM;Jul 19, 2024 2:00 AM;3,629.75;77.25;3,552.50;0.00
Jul 19, 2024 2:00 AM;Jul 19, 2024 3:00 AM;3,759.00;120.75;3,638.25;0.00
Jul 19, 2024 3:00 AM;Jul 19, 2024 4:00 AM;3,571.25;141.50;3,429.75;0.00
Jul 19, 2024 4:00 AM;Jul 19, 2024 5:00 AM;3,479.75;160.00;3,319.75;0.00
Jul 19, 2024 5:00 AM;Jul 19, 2024 6:00 AM;3,356.75;188.25;3,015.00;153.50
Jul 19, 2024 6:00 AM;Jul 19, 2024 7:00 AM;5,625.25;216.50;2,770.25;2,638.50
Jul 19, 2024 7:00 AM;Jul 19, 2024 8:00 AM;11,858.25;214.75;2,289.50;9,354.00
Jul 19, 2024 8:00 AM;Jul 19, 2024 9:00 AM;20,686.50;222.50;1,640.00;18,824.00
Jul 19, 2024 9:00 AM;Jul 19, 2024 10:00 AM;29,482.75;260.00;898.25;28,324.50
Jul 19, 2024 10:00 AM;Jul 19, 2024 11:00 AM;36,699.25;301.00;522.25;35,876.00
Jul 19, 2024 11:00 AM;Jul 19, 2024 12:00 PM;41,192.50;350.00;455.75;40,386.75
Jul 19, 2024 12:00 PM;Jul 19, 2024 1:00 PM;43,031.75;402.25;406.25;42,223.25
Jul 19, 2024 1:00 PM;Jul 19, 2024 2:00 PM;42,591.75;468.50;338.50;41,784.75
Jul 19, 2024 2:00 PM;Jul 19, 2024 3:00 PM;40,169.75;499.75;360.25;39,309.75
Jul 19, 2024 3:00 PM;Jul 19, 2024 4:00 PM;36,150.50;588.50;409.50;35,152.50
Jul 19, 2024 4:00 PM;Jul 19, 2024 5:00 PM;30,311.00;686.50;517.25;29,107.25
Jul 19, 2024 5:00 PM;Jul 19, 2024 6:00 PM;22,929.25;773.00;716.00;21,440.25
Jul 19, 2024 6:00 PM;Jul 19, 2024 7:00 PM;14,980.25;832.25;1,184.25;12,963.75
Jul 19, 2024 7:00 PM;Jul 19, 2024 8:00 PM;8,707.75;901.00;2,043.00;5,763.75
Jul 19, 2024 8:00 PM;Jul 19, 2024 9:00 PM;5,748.25;996.25;3,230.50;1,521.50
Jul 19, 2024 9:00 PM;Jul 19, 2024 10:00 PM;5,587.00;1,099.75;4,429.25;58.00
Jul 19, 2024 10:00 PM;Jul 19, 2024 11:00 PM;6,822.50;1,212.75;5,609.75;0.00
Jul 19, 2024 11:00 PM;Jul 20, 2024 12:00 AM;7,466.75;1,334.25;6,132.50;0.00
Jul 20, 2024 12:00 AM;Jul 20, 2024 1:00 AM;7,470.75;1,739.25;5,731.50;0.00
Jul 20, 2024 1:00 AM;Jul 20, 2024 2:00 AM;7,886.25;2,208.75;5,677.50;0.00
Jul 20, 2024 2:00 AM;Jul 20, 2024 3:00 AM;8,129.25;2,435.75;5,693.50;0.00
Jul 20, 2024 3:00 AM;Jul 20, 2024 4:00 AM;7,690.00;2,298.25;5,391.75;0.00
Jul 20, 2024 4:00 AM;Jul 20, 2024 5:00 AM;7,331.00;1,975.25;5,355.75;0.00
Jul 20, 2024 5:00 AM;Jul 20, 2024 6:00 AM;7,211.50;1,746.25;5,332.50;132.75
Jul 20, 2024 6:00 AM;Jul 20, 2024 7:00 AM;8,923.75;1,598.75;5,130.25;2,194.75
Jul 20, 2024 7:00 AM;Jul 20, 2024 8:00 AM;13,776.00;1,416.50;4,293.25;8,066.25
Jul 20, 2024 8:00 AM;Jul 20, 2024 9:00 AM;21,399.00;1,354.00;2,879.50;17,165.50
Jul 20, 2024 9:00 AM;Jul 20, 2024 10:00 AM;29,701.25;1,266.25;1,582.75;26,852.25
Jul 20, 2024 10:00 AM;Jul 20, 2024 11:00 AM;37,339.75;1,177.00;1,476.00;34,686.75
Jul 20, 2024 11:00 AM;Jul 20, 2024 12:00 PM;42,739.50;1,133.75;1,728.50;39,877.25
Jul 20, 2024 12:00 PM;Jul 20, 2024 1:00 PM;45,433.00;1,182.25;1,819.50;42,431.25
Jul 20, 2024 1:00 PM;Jul 20, 2024 2:00 PM;45,922.75;1,306.50;1,908.25;42,708.00
Jul 20, 2024 2:00 PM;Jul 20, 2024 3:00 PM;44,948.75;1,450.75;1,953.50;41,544.50
Jul 20, 2024 3:00 PM;Jul 20, 2024 4:00 PM;41,800.75;1,693.50;2,079.25;38,028.00
Jul 20, 2024 4:00 PM;Jul 20, 2024 5:00 PM;36,539.25;1,896.00;2,427.50;32,215.75
Jul 20, 2024 5:00 PM;Jul 20, 2024 6:00 PM;29,224.25;2,119.00;2,882.75;24,222.50
Jul 20, 2024 6:00 PM;Jul 20, 2024 7:00 PM;20,876.50;2,590.75;3,638.50;14,647.25
Jul 20, 2024 7:00 PM;Jul 20, 2024 8:00 PM;14,279.50;3,116.25;4,898.75;6,264.50
Jul 20, 2024 8:00 PM;Jul 20, 2024 9:00 PM;11,970.00;3,470.75;6,839.75;1,659.50
Jul 20, 2024 9:00 PM;Jul 20, 2024 10:00 PM;12,529.25;3,620.50;8,846.25;62.50
Jul 20, 2024 10:00 PM;Jul 20, 2024 11:00 PM;14,232.75;3,638.50;10,594.25;0.00
Jul 20, 2024 11:00 PM;Jul 21, 2024 12:00 AM;15,155.50;3,703.00;11,452.50;0.00
Jul 21, 2024 12:00 AM;Jul 21, 2024 1:00 AM;15,674.25;3,936.75;11,737.50;0.00
Jul 21, 2024 1:00 AM;Jul 21, 2024 2:00 AM;14,985.25;3,985.00;11,000.25;0.00
Jul 21, 2024 2:00 AM;Jul 21, 2024 3:00 AM;13,629.00;3,606.50;10,022.50;0.00
Jul 21, 2024 3:00 AM;Jul 21, 2024 4:00 AM;11,579.75;2,925.25;8,654.50;0.00
Jul 21, 2024 4:00 AM;Jul 21, 2024 5:00 AM;9,814.50;2,238.50;7,576.00;0.00
Jul 21, 2024 5:00 AM;Jul 21, 2024 6:00 AM;8,523.25;1,640.25;6,763.50;119.50
Jul 21, 2024 6:00 AM;Jul 21, 2024 7:00 AM;9,966.50;1,321.00;6,229.00;2,416.50
Jul 21, 2024 7:00 AM;Jul 21, 2024 8:00 AM;14,870.25;1,068.50;4,856.00;8,945.75
Jul 21, 2024 8:00 AM;Jul 21, 2024 9:00 AM;22,005.00;860.00;3,028.75;18,116.25
Jul 21, 2024 9:00 AM;Jul 21, 2024 10:00 AM;29,591.25;709.25;1,578.50;27,303.50
Jul 21, 2024 10:00 AM;Jul 21, 2024 11:00 AM;36,001.75;583.00;1,231.75;34,187.00
Jul 21, 2024 11:00 AM;Jul 21, 2024 12:00 PM;40,003.75;546.25;1,287.00;38,170.50
Jul 21, 2024 12:00 PM;Jul 21, 2024 1:00 PM;41,592.25;513.50;1,482.75;39,596.00
Jul 21, 2024 1:00 PM;Jul 21, 2024 2:00 PM;40,764.75;479.25;1,668.50;38,617.00
Jul 21, 2024 2:00 PM;Jul 21, 2024 3:00 PM;37,842.00;460.25;2,078.50;35,303.25
Jul 21, 2024 3:00 PM;Jul 21, 2024 4:00 PM;33,740.50;503.75;2,555.00;30,681.75
Jul 21, 2024 4:00 PM;Jul 21, 2024 5:00 PM;28,909.25;626.50;3,283.50;24,999.25
Jul 21, 2024 5:00 PM;Jul 21, 2024 6:00 PM;22,565.25;833.50;4,046.00;17,685.75
Jul 21, 2024 6:00 PM;Jul 21, 2024 7:00 PM;16,215.25;1,036.75;4,742.50;10,436.00
Jul 21, 2024 7:00 PM;Jul 21, 2024 8:00 PM;11,155.50;1,209.25;5,483.00;4,463.25
Jul 21, 2024 8:00 PM;Jul 21, 2024 9:00 PM;8,461.25;1,436.25;5,967.50;1,057.50
Jul 21, 2024 9:00 PM;Jul 21, 2024 10:00 PM;7,423.50;1,633.00;5,732.25;58.25
Jul 21, 2024 10:00 PM;Jul 21, 2024 11:00 PM;7,453.00;1,682.00;5,771.00;0.00
Jul 21, 2024 11:00 PM;Jul 22, 2024 12:00 AM;7,841.75;1,687.00;6,154.75;0.00
Jul 22, 2024 12:00 AM;Jul 22, 2024 1:00 AM;6,720.00;1,516.00;5,204.00;0.00
Jul 22, 2024 1:00 AM;Jul 22, 2024 2:00 AM;7,153.50;1,419.00;5,734.50;0.00
Jul 22, 2024 2:00 AM;Jul 22, 2024 3:00 AM;8,089.25;1,474.25;6,615.00;0.00
Jul 22, 2024 3:00 AM;Jul 22, 2024 4:00 AM;8,854.00;1,722.00;7,132.00;0.00
Jul 22, 2024 4:00 AM;Jul 22, 2024 5:00 AM;9,625.00;1,979.00;7,646.00;0.00
Jul 22, 2024 5:00 AM;Jul 22, 2024 6:00 AM;10,626.50;2,218.25;8,351.25;57.00
Jul 22, 2024 6:00 AM;Jul 22, 2024 7:00 AM;13,238.50;2,325.75;9,610.50;1,302.25
Jul 22, 2024 7:00 AM;Jul 22, 2024 8:00 AM;17,933.50;2,261.50;10,885.50;4,786.50
Jul 22, 2024 8:00 AM;Jul 22, 2024 9:00 AM;23,302.25;1,918.75;11,564.50;9,819.00
Jul 22, 2024 9:00 AM;Jul 22, 2024 10:00 AM;29,423.00;1,535.25;12,358.75;15,529.00
Jul 22, 2024 10:00 AM;Jul 22, 2024 11:00 AM;35,352.00;1,240.75;12,791.25;21,320.00
Jul 22, 2024 11:00 AM;Jul 22, 2024 12:00 PM;40,428.25;1,045.50;13,029.25;26,353.50
Jul 22, 2024 12:00 PM;Jul 22, 2024 1:00 PM;44,247.50;982.25;13,157.25;30,108.00
Jul 22, 2024 1:00 PM;Jul 22, 2024 2:00 PM;46,443.25;1,016.75;13,215.25;32,211.25
Jul 22, 2024 2:00 PM;Jul 22, 2024 3:00 PM;46,530.50;994.25;12,668.25;32,868.00
Jul 22, 2024 3:00 PM;Jul 22, 2024 4:00 PM;44,368.50;1,106.00;12,189.25;31,073.25
Jul 22, 2024 4:00 PM;Jul 22, 2024 5:00 PM;39,650.25;1,282.75;11,417.25;26,950.25
Jul 22, 2024 5:00 PM;Jul 22, 2024 6:00 PM;32,486.00;1,398.00;10,343.25;20,744.75
Jul 22, 2024 6:00 PM;Jul 22, 2024 7:00 PM;23,143.00;1,447.75;8,796.50;12,898.75
Jul 22, 2024 7:00 PM;Jul 22, 2024 8:00 PM;13,996.75;1,519.25;6,833.75;5,643.75
Jul 22, 2024 8:00 PM;Jul 22, 2024 9:00 PM;8,101.75;1,564.75;5,122.00;1,415.00
Jul 22, 2024 9:00 PM;Jul 22, 2024 10:00 PM;5,814.00;1,608.75;4,159.00;46.25
Jul 22, 2024 10:00 PM;Jul 22, 2024 11:00 PM;5,582.50;1,780.00;3,802.50;0.00
Jul 22, 2024 11:00 PM;Jul 23, 2024 12:00 AM;5,806.50;2,076.00;3,730.50;0.00
Jul 23, 2024 12:00 AM;Jul 23, 2024 1:00 AM;6,257.75;2,462.00;3,795.75;0.00
Jul 23, 2024 1:00 AM;Jul 23, 2024 2:00 AM;7,760.00;3,044.50;4,715.50;0.00
Jul 23, 2024 2:00 AM;Jul 23, 2024 3:00 AM;8,841.50;3,107.75;5,733.75;0.00
Jul 23, 2024 3:00 AM;Jul 23, 2024 4:00 AM;9,295.25;2,835.00;6,460.25;0.00
Jul 23, 2024 4:00 AM;Jul 23, 2024 5:00 AM;9,139.25;2,523.50;6,615.75;0.00
Jul 23, 2024 5:00 AM;Jul 23, 2024 6:00 AM;8,969.50;2,124.75;6,782.00;62.75
Jul 23, 2024 6:00 AM;Jul 23, 2024 7:00 AM;10,859.00;1,942.00;7,057.75;1,859.25
Jul 23, 2024 7:00 AM;Jul 23, 2024 8:00 AM;15,348.25;1,683.50;6,697.25;6,967.50
Jul 23, 2024 8:00 AM;Jul 23, 2024 9:00 AM;21,863.75;1,498.50;6,093.25;14,272.00
Jul 23, 2024 9:00 AM;Jul 23, 2024 10:00 AM;29,038.50;1,369.75;6,278.50;21,390.25
Jul 23, 2024 10:00 AM;Jul 23, 2024 11:00 AM;35,667.75;1,224.50;7,236.50;27,206.75
Jul 23, 2024 11:00 AM;Jul 23, 2024 12:00 PM;39,598.75;1,017.25;7,940.50;30,641.00
Jul 23, 2024 12:00 PM;Jul 23, 2024 1:00 PM;41,448.75;839.75;8,390.25;32,218.75
Jul 23, 2024 1:00 PM;Jul 23, 2024 2:00 PM;42,141.00;743.75;8,716.25;32,681.00
Jul 23, 2024 2:00 PM;Jul 23, 2024 3:00 PM;41,353.00;785.50;9,043.50;31,524.00
Jul 23, 2024 3:00 PM;Jul 23, 2024 4:00 PM;38,397.50;846.50;9,302.25;28,248.75
Jul 23, 2024 4:00 PM;Jul 23, 2024 5:00 PM;33,862.00;955.00;9,382.50;23,524.50
Jul 23, 2024 5:00 PM;Jul 23, 2024 6:00 PM;27,745.50;1,115.75;9,411.50;17,218.25
Jul 23, 2024 6:00 PM;Jul 23, 2024 7:00 PM;21,014.75;1,385.00;9,139.00;10,490.75
Jul 23, 2024 7:00 PM;Jul 23, 2024 8:00 PM;14,921.25;1,744.75;8,514.75;4,661.75
